Campaign UUID,Offer type,Status,Start date,End date,Stores,Audience,Sales (USD),New customers,Orders,Uber funding (%),Items
9953378e-f1e4-4afd-964d-6a496c79586a,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$86",0,3,0,"6 pc. Chicken McNuggets®"
c107e2f9-30a6-4d57-8dec-97ca7f0c58c8,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
8090dc11-0eb2-4323-948c-3f0a9086f39e,"Free Item (Spend 20)",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Uber One members only","$0",0,0,0,""
8d36bff4-fff8-44a2-bf57-48a0d429b200,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$170",1,6,0,"10 pc. Chicken McNuggets®"
b8da469e-8524-4c30-9488-8682868d213e,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$1,075",5,28,0,"6 pc. Chicken McNuggets®"
515919b8-e37c-4edf-9587-1cc22d6557f9,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
7739d48c-f703-4ec1-bd07-84c98d3613ca,"Free Item (Spend 20)",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Uber One members only","$38",0,1,0,"Sausage Egg McMuffin® Meal"
49fa29c0-917d-4a80-931d-5c48e1869aac,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
9d9cdab3-3cbb-4067-869a-5d6e4a640d72,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
6e672b0e-d68a-4f50-9e00-f885208e1369,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
385445a8-03e3-43d7-a4e5-0711e7fce359,"Free Item (Spend 20)",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Uber One members only","$0",0,0,0,""
4b6fbe96-2cad-4bb6-8f89-bee4f956a44c,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
c8d87059-aa27-4f11-8af4-1c31319075a2,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
dcd85ded-e078-4826-959c-080908833d7e,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
190f6527-0afe-49a9-bf92-f843eed1798c,"Free Item (Spend 20)",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Uber One members only","$0",0,0,0,""
aba980d1-7444-4aac-849e-b6424e291f05,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
8a26eb85-37ca-4285-9bd6-6450e525852e,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
c5487973-b974-4e6c-bf84-b887d8c7e658,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
fd8a76fa-930d-4068-8010-82eabf52d69e,"Free Item (Spend 20)",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Uber One members only","$0",0,0,0,""
e63cb29c-99d5-4c4d-9d66-3d2c551681c4,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$155",1,4,0,"10 pc. Chicken McNuggets®"
757316d1-5ff1-4070-93c6-43259d1c5199,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$43",0,2,0,"6 pc. Chicken McNuggets®"
c15a0071-660f-4176-8a91-2816b30bb961,"Free Item (Spend 20)",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Uber One members only","$44",0,1,0,"Sausage Egg McMuffin® Meal"
d524d392-7c1d-49f7-8337-18a2cac03eed,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$94",1,4,0,"Sausage McMuffin® with Egg"
b4508b87-f3a1-4e41-a4be-eb61342965e2,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$266",4,9,0,"10 pc. Chicken McNuggets®"
325880a8-b927-49c7-a111-9db381a6f7d8,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
604d67c4-12af-4c05-8f64-c0ed54632d17,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$2,139",12,71,0,"6 pc. Chicken McNuggets®"
0178496c-c1b2-4f64-a11a-dae73d15d6c1,"Free Item (Spend 20)",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Uber One members only","$80",1,2,0,"Sausage Egg McMuffin® Meal"
66ad3691-9b3d-4d99-a671-e00402819184,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
614972ad-4a7f-4f1a-8ef7-e8b12b3bfd94,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
18d816a0-8d59-4b9f-afea-7f390e305342,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$67",0,3,0,"Sausage McMuffin® with Egg"
57e31c5d-17e1-4caa-aa42-9c501ac5f6fd,"Free Item (Spend 20)",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Uber One members only","$0",0,0,0,""
2be7f7e3-7028-4f6e-8bd5-2a7cc03b2456,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
40276ab9-6862-41fe-beaa-b48b93a2f817,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
8bf2712b-1a56-41a4-9f0c-6c6264f84212,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
a009e40f-244b-48b0-8dcd-3439431b90d1,"Free Item (Spend 20)",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Uber One members only","$0",0,0,0,""
504edf40-fcf9-437d-a890-eeac316da215,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$84",1,2,0,"10 pc. Chicken McNuggets®"
c562e7bf-d63e-4f1d-b9c8-2760244c9884,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
5a27c8da-d758-4695-a572-8980a0c5e4ee,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$220",2,4,0,"6 pc. Chicken McNuggets®"
74f54631-885e-4d51-be23-783de1644313,"Free Item (Spend 20)",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Uber One members only","$37",0,1,0,"Sausage Egg McMuffin® Meal"
126fcb7b-e9ba-4444-9e59-2dee60845b2d,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
0adfc1c4-9007-45da-a325-2ccd04f411e1,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
abaca11b-1218-44f7-9d56-3ea816083068,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
581c14d9-deaa-4585-adf1-94b250012078,"Free Item (Spend 20)",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Uber One members only","$0",0,0,0,""
93e8e17b-cbfa-4572-bfb1-dfeeb8c4211b,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$31",0,1,0,"10 pc. Chicken McNuggets®"
c28f29e7-1a09-4744-81d4-e9a0a94a4a29,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$49",1,2,0,"Sausage McMuffin® with Egg"
3025a4dc-3595-49f6-bda4-a33300098d09,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$117",0,5,0,"6 pc. Chicken McNuggets®"
d40cbca5-d859-4e7a-9496-354c62246b56,"Free Item (Spend 20)",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Uber One members only","$77",0,2,0,"Sausage Egg McMuffin® Meal"
c36831f8-b463-488e-bcd9-0f9377da7f08,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
42753131-ad56-4c8e-9a16-aad50685bdcc,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
85755c41-9e58-4c91-beeb-82370decab12,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
f3dbe330-240e-4e72-9918-165c5187b360,"Free Item (Spend 20)",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Uber One members only","$0",0,0,0,""
28f98f24-4723-4cf6-af11-8398333a94e8,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$21",1,1,0,"10 pc. Chicken McNuggets®"
6306dfa5-d33e-4e35-a605-ca2e1f49d696,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
ba2163c9-036d-474c-8aa6-d23541f82e0e,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
d58c7cc2-38d5-488b-b291-87b78121f540,"Free Item (Spend 20)",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Uber One members only","$44",0,1,0,"Sausage Egg McMuffin® Meal"
6234f791-c3de-4914-9aa3-d792ef62d2da,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$259",3,6,0,"10 pc. Chicken McNuggets®"
46729c27-e92e-4edd-bfb2-3688c6cde7ed,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$112",0,5,0,"6 pc. Chicken McNuggets®"
4fcf870e-1dc6-41b1-b415-6a153126ed40,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
9c7b6095-a6e3-45ff-a1bf-b0192545a323,"Free Item (Spend 20)",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Uber One members only","$169",1,4,0,"Sausage Egg McMuffin® Meal"
30e0c5ee-9495-4c91-b159-8a9f81e492c7,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
29335ccf-24d0-4b65-8434-0b70eebed35d,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$31",1,1,0,"6 pc. Chicken McNuggets®"
a1485df5-7845-49f0-9654-5fd5d6daaf3f,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
de6fc617-331d-4c60-b316-6bcefb9d47d5,"Free Item (Spend 20)",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Uber One members only","$0",0,0,0,""
9701d540-7cb3-47dd-a0af-628015cd42c6,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$24",1,1,0,"10 pc. Chicken McNuggets®"
b18b5966-27c3-47b4-9448-5e629b5667e2,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$109",0,2,0,"6 pc. Chicken McNuggets®"
714d4382-72bd-406f-85b3-da644ea90714,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
c1f2ed94-4a5a-4edc-9d3e-955c87d9e1c8,"Free Item (Spend 20)",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Uber One members only","$0",0,0,0,""
16eab225-74a7-4928-8a5c-c7d0b7f85990,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$28",1,1,0,"10 pc. Chicken McNuggets®"
64f69887-3753-4f6b-963a-dc249d1284d5,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$349",0,12,0,"6 pc. Chicken McNuggets®"
a7645078-bb9c-4365-8f8a-178fe93968be,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
f09996c6-1af4-4947-89dd-c7b71e39d49d,"Free Item (Spend 20)",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Uber One members only","$0",0,0,0,""
799aca2d-7d40-4b59-81ea-4e689656266e,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$167",2,5,0,"10 pc. Chicken McNuggets®"
b1102664-0294-4677-9d7a-e17b959b73fe,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
ee4f800f-37fd-4881-886b-ae79517c0446,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$641",1,21,0,"6 pc. Chicken McNuggets®"
04628204-412a-4b8d-9703-07808814db5f,"Free Item (Spend 20)",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Uber One members only","$126",0,3,0,"Sausage Egg McMuffin® Meal"
a633d187-51bf-4999-a16f-fea3cedcfeb7,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$54",1,2,0,"10 pc. Chicken McNuggets®"
ada6526d-ab91-4037-be88-e5e1a20d85ba,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
951f7f22-99f2-499b-82b0-ae9f0b90b8bc,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$560",2,17,0,"6 pc. Chicken McNuggets®"
01cd1a6f-0896-4ee3-a3d5-0ee3d0fbbdc6,"Free Item (Spend 20)",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Uber One members only","$121",0,3,0,"Sausage Egg McMuffin® Meal"
6867733e-5893-4724-b443-dac65808944e,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$245",6,8,0,"10 pc. Chicken McNuggets®"
200a38c3-1d0f-4a12-8b26-a7d1123855d2,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$826",2,27,0,"6 pc. Chicken McNuggets®"
9b41b7b7-0762-4081-ada5-61968240bb36,"Buy 1, Get 1 Free",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Custom audience","$0",0,0,0,""
3bd7ab0a-13ce-41f2-8f9c-82e330b76891,"Free Item (Spend 20)",COMPLETED,"Jul 20, 2025","Aug 10, 2025",1,"Uber One members only","$66",0,1,0,"Sausage Egg McMuffin® Meal"
