Date,Is self serve campaign,Campaign ID,Campaign name,Campaign start date,Campaign end date,Store ID,Store name,Currency,Impressions,Clicks,Orders,Sales,Marketing fees | (including any applicable taxes),DoorDash marketing credit,Third-party contribution,Average order value,Average CPA,ROAS,New customers acquired,Existing customers acquired,Total customers acquired
2025-07-05,false,8f9ec110-011c-4f51-95e9-8bd9a3178ec7,McDonald's Ad Campaign (GCM) 7/3-7/6/25,2025-07-03,2025-07-07,1170194,McDonald's (7988-NORWALK-MILAN),USD,13,2,2,33.58,6.00,0.00,0.00,16.79,3.00,5.60,0,2,2
2025-07-06,false,8f9ec110-011c-4f51-95e9-8bd9a3178ec7,McDonald's Ad Campaign (GCM) 7/3-7/6/25,2025-07-03,2025-07-07,1170194,McDonald's (7988-NORWALK-MILAN),USD,23,5,3,87.73,9.00,0.00,0.00,29.24,3.00,9.75,0,2,3
2025-07-07,false,8f9ec110-011c-4f51-95e9-8bd9a3178ec7,McDonald's Ad Campaign (GCM) 7/3-7/6/25,2025-07-03,2025-07-07,1170194,McDonald's (7988-NORWALK-MILAN),USD,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-10,false,271ad31c-d777-4701-bf0e-f33e1b938d2f,McDonald's Ad Campaign (GCM) 7/10-7/13/25,2025-07-10,2025-07-14,1170194,McDonald's (7988-NORWALK-MILAN),USD,7,1,1,13.59,3.00,0.00,0.00,13.59,3.00,4.53,0,0,1
2025-07-11,false,271ad31c-d777-4701-bf0e-f33e1b938d2f,McDonald's Ad Campaign (GCM) 7/10-7/13/25,2025-07-10,2025-07-14,1170194,McDonald's (7988-NORWALK-MILAN),USD,13,2,1,23.85,3.00,0.00,0.00,23.85,3.00,7.95,0,0,1
2025-07-12,false,271ad31c-d777-4701-bf0e-f33e1b938d2f,McDonald's Ad Campaign (GCM) 7/10-7/13/25,2025-07-10,2025-07-14,1170194,McDonald's (7988-NORWALK-MILAN),USD,13,7,3,68.54,9.00,0.00,0.00,22.85,3.00,7.62,0,1,3
2025-07-13,false,271ad31c-d777-4701-bf0e-f33e1b938d2f,McDonald's Ad Campaign (GCM) 7/10-7/13/25,2025-07-10,2025-07-14,1170194,McDonald's (7988-NORWALK-MILAN),USD,5,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-14,false,271ad31c-d777-4701-bf0e-f33e1b938d2f,McDonald's Ad Campaign (GCM) 7/10-7/13/25,2025-07-10,2025-07-14,1170194,McDonald's (7988-NORWALK-MILAN),USD,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-17,false,c29ca2a0-59db-446c-b55b-e031334ad03e,McDonald's Ad Campaign (GCM) 7/17-7/20/25,2025-07-17,2025-07-21,1170194,McDonald's (7988-NORWALK-MILAN),USD,10,2,2,75.58,6.00,0.00,0.00,37.79,3.00,12.60,0,1,2
2025-07-18,false,c29ca2a0-59db-446c-b55b-e031334ad03e,McDonald's Ad Campaign (GCM) 7/17-7/20/25,2025-07-17,2025-07-21,1170194,McDonald's (7988-NORWALK-MILAN),USD,13,1,1,10.70,3.00,0.00,0.00,10.70,3.00,3.57,0,1,1
2025-07-19,false,c29ca2a0-59db-446c-b55b-e031334ad03e,McDonald's Ad Campaign (GCM) 7/17-7/20/25,2025-07-17,2025-07-21,1170194,McDonald's (7988-NORWALK-MILAN),USD,21,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-20,false,c29ca2a0-59db-446c-b55b-e031334ad03e,McDonald's Ad Campaign (GCM) 7/17-7/20/25,2025-07-17,2025-07-21,1170194,McDonald's (7988-NORWALK-MILAN),USD,13,1,1,20.86,3.00,0.00,0.00,20.86,3.00,6.95,0,0,1
2025-07-24,false,0078ffcf-2b67-4434-8596-77d079607494,McDonald's Ad Campaign (GCM) 7/24-7/27/25,2025-07-24,2025-07-28,1170194,McDonald's (7988-NORWALK-MILAN),USD,18,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-25,false,0078ffcf-2b67-4434-8596-77d079607494,McDonald's Ad Campaign (GCM) 7/24-7/27/25,2025-07-24,2025-07-28,1170194,McDonald's (7988-NORWALK-MILAN),USD,22,2,1,22.06,3.00,0.00,0.00,22.06,3.00,7.35,1,0,1
2025-07-26,false,0078ffcf-2b67-4434-8596-77d079607494,McDonald's Ad Campaign (GCM) 7/24-7/27/25,2025-07-24,2025-07-28,1170194,McDonald's (7988-NORWALK-MILAN),USD,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-27,false,0078ffcf-2b67-4434-8596-77d079607494,McDonald's Ad Campaign (GCM) 7/24-7/27/25,2025-07-24,2025-07-28,1170194,McDonald's (7988-NORWALK-MILAN),USD,9,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-28,false,52f6984f-cd32-4ffd-b799-66b9c892fbd6,SL - Coca Cola (Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,1170194,McDonald's (7988-NORWALK-MILAN),USD,16,1,1,18.56,5.07,-5.07,0.00,18.56,5.07,3.66,0,1,1
2025-07-28,false,d4bc0a95-f827-4a41-a14e-da1c9485d9b9,SL - Coca Cola (No Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,1170194,McDonald's (7988-NORWALK-MILAN),USD,40,3,1,60.72,5.00,-5.00,0.00,60.72,5.00,12.14,0,1,1
2025-07-28,false,0078ffcf-2b67-4434-8596-77d079607494,McDonald's Ad Campaign (GCM) 7/24-7/27/25,2025-07-24,2025-07-28,1170194,McDonald's (7988-NORWALK-MILAN),USD,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-29,false,52f6984f-cd32-4ffd-b799-66b9c892fbd6,SL - Coca Cola (Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,1170194,McDonald's (7988-NORWALK-MILAN),USD,33,5,2,66.85,12.18,-12.18,0.00,33.43,6.09,5.49,0,1,2
2025-07-29,false,d4bc0a95-f827-4a41-a14e-da1c9485d9b9,SL - Coca Cola (No Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,1170194,McDonald's (7988-NORWALK-MILAN),USD,31,3,1,30.88,6.64,-6.64,0.00,30.88,6.64,4.65,0,1,1
2025-07-30,false,52f6984f-cd32-4ffd-b799-66b9c892fbd6,SL - Coca Cola (Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,1170194,McDonald's (7988-NORWALK-MILAN),USD,31,4,2,59.71,13.44,-13.44,0.00,29.86,6.72,4.44,0,2,2
2025-07-30,false,d4bc0a95-f827-4a41-a14e-da1c9485d9b9,SL - Coca Cola (No Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,1170194,McDonald's (7988-NORWALK-MILAN),USD,40,4,1,34.82,8.72,-8.72,0.00,34.82,8.72,3.99,0,1,1
2025-07-31,false,d4bc0a95-f827-4a41-a14e-da1c9485d9b9,SL - Coca Cola (No Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,1170194,McDonald's (7988-NORWALK-MILAN),USD,21,1,1,50.23,8.41,-8.41,0.00,50.23,8.41,5.97,0,1,1
2025-07-31,false,52f6984f-cd32-4ffd-b799-66b9c892fbd6,SL - Coca Cola (Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,1170194,McDonald's (7988-NORWALK-MILAN),USD,31,5,4,77.47,21.03,-21.03,0.00,19.37,5.26,3.68,0,3,4
2025-08-01,false,d4bc0a95-f827-4a41-a14e-da1c9485d9b9,SL - Coca Cola (No Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,1170194,McDonald's (7988-NORWALK-MILAN),USD,5,1,1,45.95,9.59,-9.59,0.00,45.95,9.59,4.79,0,1,1
2025-08-01,false,52f6984f-cd32-4ffd-b799-66b9c892fbd6,SL - Coca Cola (Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,1170194,McDonald's (7988-NORWALK-MILAN),USD,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-23,false,7b5ed519-1f0b-4df7-92af-dda632acc27f,McDonald's Ad Campaign (GCM) 6/23-6/25/25,2025-06-23,2025-06-26,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,17,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-24,false,7b5ed519-1f0b-4df7-92af-dda632acc27f,McDonald's Ad Campaign (GCM) 6/23-6/25/25,2025-06-23,2025-06-26,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,39,3,1,24.76,3.00,0.00,0.00,24.76,3.00,8.25,0,1,1
2025-06-25,false,7b5ed519-1f0b-4df7-92af-dda632acc27f,McDonald's Ad Campaign (GCM) 6/23-6/25/25,2025-06-23,2025-06-26,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,17,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-26,false,7b5ed519-1f0b-4df7-92af-dda632acc27f,McDonald's Ad Campaign (GCM) 6/23-6/25/25,2025-06-23,2025-06-26,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,6,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-26,false,790e65ea-7d60-45fa-b097-49b02152df8d,SL - McDonald's (New Cx - DD Funded) 6/26-6/30/25 ,2025-06-26,2025-07-01,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,21,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-26,false,a0401340-107b-4f91-8d4f-c64765541eb1,SL - McDonald's (Lapsed Cx - DD Funded) 6/26-6/30/25,2025-06-26,2025-07-01,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,31,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-27,false,a0401340-107b-4f91-8d4f-c64765541eb1,SL - McDonald's (Lapsed Cx - DD Funded) 6/26-6/30/25,2025-06-26,2025-07-01,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,34,2,1,21.73,3.20,-3.20,0.00,21.73,3.20,6.79,0,1,1
2025-06-27,false,790e65ea-7d60-45fa-b097-49b02152df8d,SL - McDonald's (New Cx - DD Funded) 6/26-6/30/25 ,2025-06-26,2025-07-01,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,29,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-28,false,a0401340-107b-4f91-8d4f-c64765541eb1,SL - McDonald's (Lapsed Cx - DD Funded) 6/26-6/30/25,2025-06-26,2025-07-01,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,39,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-28,false,790e65ea-7d60-45fa-b097-49b02152df8d,SL - McDonald's (New Cx - DD Funded) 6/26-6/30/25 ,2025-06-26,2025-07-01,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,14,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-29,false,a0401340-107b-4f91-8d4f-c64765541eb1,SL - McDonald's (Lapsed Cx - DD Funded) 6/26-6/30/25,2025-06-26,2025-07-01,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,34,3,1,34.14,3.20,-3.20,0.00,34.14,3.20,10.67,0,0,1
2025-06-29,false,790e65ea-7d60-45fa-b097-49b02152df8d,SL - McDonald's (New Cx - DD Funded) 6/26-6/30/25 ,2025-06-26,2025-07-01,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,52,8,1,12.99,3.20,-3.20,0.00,12.99,3.20,4.06,1,0,1
2025-06-30,false,a0401340-107b-4f91-8d4f-c64765541eb1,SL - McDonald's (Lapsed Cx - DD Funded) 6/26-6/30/25,2025-06-26,2025-07-01,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,6,1,1,24.53,3.20,-3.20,0.00,24.53,3.20,7.67,0,0,1
2025-06-30,false,790e65ea-7d60-45fa-b097-49b02152df8d,SL - McDonald's (New Cx - DD Funded) 6/26-6/30/25 ,2025-06-26,2025-07-01,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-03,false,8f9ec110-011c-4f51-95e9-8bd9a3178ec7,McDonald's Ad Campaign (GCM) 7/3-7/6/25,2025-07-03,2025-07-07,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,10,1,1,6.59,3.00,0.00,0.00,6.59,3.00,2.20,0,0,1
2025-07-04,false,8f9ec110-011c-4f51-95e9-8bd9a3178ec7,McDonald's Ad Campaign (GCM) 7/3-7/6/25,2025-07-03,2025-07-07,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,22,3,1,19.99,3.00,0.00,0.00,19.99,3.00,6.66,0,0,1
2025-07-05,false,8f9ec110-011c-4f51-95e9-8bd9a3178ec7,McDonald's Ad Campaign (GCM) 7/3-7/6/25,2025-07-03,2025-07-07,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,51,9,2,66.57,6.00,0.00,0.00,33.29,3.00,11.10,0,2,2
2025-07-06,false,8f9ec110-011c-4f51-95e9-8bd9a3178ec7,McDonald's Ad Campaign (GCM) 7/3-7/6/25,2025-07-03,2025-07-07,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,27,3,1,28.18,3.00,0.00,0.00,28.18,3.00,9.39,0,0,1
2025-07-07,false,8f9ec110-011c-4f51-95e9-8bd9a3178ec7,McDonald's Ad Campaign (GCM) 7/3-7/6/25,2025-07-03,2025-07-07,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,5,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-10,false,271ad31c-d777-4701-bf0e-f33e1b938d2f,McDonald's Ad Campaign (GCM) 7/10-7/13/25,2025-07-10,2025-07-14,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,20,3,1,10.38,3.00,0.00,0.00,10.38,3.00,3.46,0,1,1
2025-07-11,false,271ad31c-d777-4701-bf0e-f33e1b938d2f,McDonald's Ad Campaign (GCM) 7/10-7/13/25,2025-07-10,2025-07-14,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,26,4,2,40.51,6.00,0.00,0.00,20.26,3.00,6.75,0,1,2
2025-07-12,false,271ad31c-d777-4701-bf0e-f33e1b938d2f,McDonald's Ad Campaign (GCM) 7/10-7/13/25,2025-07-10,2025-07-14,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,28,3,3,69.15,9.00,0.00,0.00,23.05,3.00,7.68,1,1,3
2025-07-13,false,271ad31c-d777-4701-bf0e-f33e1b938d2f,McDonald's Ad Campaign (GCM) 7/10-7/13/25,2025-07-10,2025-07-14,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,21,1,1,16.78,3.00,0.00,0.00,16.78,3.00,5.59,0,1,1
2025-07-14,false,271ad31c-d777-4701-bf0e-f33e1b938d2f,McDonald's Ad Campaign (GCM) 7/10-7/13/25,2025-07-10,2025-07-14,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,5,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-17,false,c29ca2a0-59db-446c-b55b-e031334ad03e,McDonald's Ad Campaign (GCM) 7/17-7/20/25,2025-07-17,2025-07-21,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-18,false,c29ca2a0-59db-446c-b55b-e031334ad03e,McDonald's Ad Campaign (GCM) 7/17-7/20/25,2025-07-17,2025-07-21,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,19,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-19,false,c29ca2a0-59db-446c-b55b-e031334ad03e,McDonald's Ad Campaign (GCM) 7/17-7/20/25,2025-07-17,2025-07-21,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,27,2,1,25.18,3.00,0.00,0.00,25.18,3.00,8.39,0,1,1
2025-07-20,false,c29ca2a0-59db-446c-b55b-e031334ad03e,McDonald's Ad Campaign (GCM) 7/17-7/20/25,2025-07-17,2025-07-21,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,34,3,1,16.97,3.00,0.00,0.00,16.97,3.00,5.66,0,0,1
2025-07-24,false,0078ffcf-2b67-4434-8596-77d079607494,McDonald's Ad Campaign (GCM) 7/24-7/27/25,2025-07-24,2025-07-28,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,8,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-25,false,0078ffcf-2b67-4434-8596-77d079607494,McDonald's Ad Campaign (GCM) 7/24-7/27/25,2025-07-24,2025-07-28,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,27,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-26,false,0078ffcf-2b67-4434-8596-77d079607494,McDonald's Ad Campaign (GCM) 7/24-7/27/25,2025-07-24,2025-07-28,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,19,1,1,24.81,3.00,0.00,0.00,24.81,3.00,8.27,0,1,1
2025-07-27,false,0078ffcf-2b67-4434-8596-77d079607494,McDonald's Ad Campaign (GCM) 7/24-7/27/25,2025-07-24,2025-07-28,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,28,3,1,12.25,3.00,0.00,0.00,12.25,3.00,4.08,0,1,1
2025-07-28,false,0078ffcf-2b67-4434-8596-77d079607494,McDonald's Ad Campaign (GCM) 7/24-7/27/25,2025-07-24,2025-07-28,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,4,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-28,false,52f6984f-cd32-4ffd-b799-66b9c892fbd6,SL - Coca Cola (Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,27,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-28,false,d4bc0a95-f827-4a41-a14e-da1c9485d9b9,SL - Coca Cola (No Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,21,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-29,false,d4bc0a95-f827-4a41-a14e-da1c9485d9b9,SL - Coca Cola (No Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,62,5,5,161.48,30.94,-30.94,0.00,32.30,6.19,5.22,0,4,4
2025-07-29,false,52f6984f-cd32-4ffd-b799-66b9c892fbd6,SL - Coca Cola (Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,65,7,3,73.90,16.40,-16.40,0.00,24.63,5.47,4.51,2,1,3
2025-07-30,false,52f6984f-cd32-4ffd-b799-66b9c892fbd6,SL - Coca Cola (Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,53,6,2,62.28,15.11,-15.11,0.00,31.14,7.56,4.12,0,2,2
2025-07-30,false,d4bc0a95-f827-4a41-a14e-da1c9485d9b9,SL - Coca Cola (No Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,50,4,2,39.53,9.32,-9.32,0.00,19.77,4.66,4.24,0,1,2
2025-07-31,false,d4bc0a95-f827-4a41-a14e-da1c9485d9b9,SL - Coca Cola (No Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,55,7,3,58.60,15.20,-15.20,0.00,19.53,5.07,3.86,0,3,3
2025-07-31,false,52f6984f-cd32-4ffd-b799-66b9c892fbd6,SL - Coca Cola (Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,43,2,1,23.46,5.59,-5.59,0.00,23.46,5.59,4.20,0,1,1
2025-08-01,false,52f6984f-cd32-4ffd-b799-66b9c892fbd6,SL - Coca Cola (Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,12,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-08-01,false,d4bc0a95-f827-4a41-a14e-da1c9485d9b9,SL - Coca Cola (No Image - DD Funded) 7/28-7/31/25,2025-07-28,2025-08-01,2108398,McDonald's (817-N OLMSTED-LORAIN),USD,14,1,1,26.26,5.68,-5.68,0.00,26.26,5.68,4.62,0,1,1
2025-06-23,false,7b5ed519-1f0b-4df7-92af-dda632acc27f,McDonald's Ad Campaign (GCM) 6/23-6/25/25,2025-06-23,2025-06-26,2110005,McDonald's (16875-N RIDGEVILLE),USD,16,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-24,false,7b5ed519-1f0b-4df7-92af-dda632acc27f,McDonald's Ad Campaign (GCM) 6/23-6/25/25,2025-06-23,2025-06-26,2110005,McDonald's (16875-N RIDGEVILLE),USD,30,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-25,false,7b5ed519-1f0b-4df7-92af-dda632acc27f,McDonald's Ad Campaign (GCM) 6/23-6/25/25,2025-06-23,2025-06-26,2110005,McDonald's (16875-N RIDGEVILLE),USD,30,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-26,false,790e65ea-7d60-45fa-b097-49b02152df8d,SL - McDonald's (New Cx - DD Funded) 6/26-6/30/25 ,2025-06-26,2025-07-01,2110005,McDonald's (16875-N RIDGEVILLE),USD,21,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-26,false,7b5ed519-1f0b-4df7-92af-dda632acc27f,McDonald's Ad Campaign (GCM) 6/23-6/25/25,2025-06-23,2025-06-26,2110005,McDonald's (16875-N RIDGEVILLE),USD,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-26,false,a0401340-107b-4f91-8d4f-c64765541eb1,SL - McDonald's (Lapsed Cx - DD Funded) 6/26-6/30/25,2025-06-26,2025-07-01,2110005,McDonald's (16875-N RIDGEVILLE),USD,20,2,1,54.22,3.20,-3.20,0.00,54.22,3.20,16.94,0,1,1
2025-06-27,false,790e65ea-7d60-45fa-b097-49b02152df8d,SL - McDonald's (New Cx - DD Funded) 6/26-6/30/25 ,2025-06-26,2025-07-01,2110005,McDonald's (16875-N RIDGEVILLE),USD,13,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-27,false,a0401340-107b-4f91-8d4f-c64765541eb1,SL - McDonald's (Lapsed Cx - DD Funded) 6/26-6/30/25,2025-06-26,2025-07-01,2110005,McDonald's (16875-N RIDGEVILLE),USD,31,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-28,false,790e65ea-7d60-45fa-b097-49b02152df8d,SL - McDonald's (New Cx - DD Funded) 6/26-6/30/25 ,2025-06-26,2025-07-01,2110005,McDonald's (16875-N RIDGEVILLE),USD,28,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-28,false,a0401340-107b-4f91-8d4f-c64765541eb1,SL - McDonald's (Lapsed Cx - DD Funded) 6/26-6/30/25,2025-06-26,2025-07-01,2110005,McDonald's (16875-N RIDGEVILLE),USD,33,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-29,false,a0401340-107b-4f91-8d4f-c64765541eb1,SL - McDonald's (Lapsed Cx - DD Funded) 6/26-6/30/25,2025-06-26,2025-07-01,2110005,McDonald's (16875-N RIDGEVILLE),USD,49,6,1,35.53,3.20,-3.20,0.00,35.53,3.20,11.10,0,1,1
2025-06-29,false,790e65ea-7d60-45fa-b097-49b02152df8d,SL - McDonald's (New Cx - DD Funded) 6/26-6/30/25 ,2025-06-26,2025-07-01,2110005,McDonald's (16875-N RIDGEVILLE),USD,38,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-30,false,790e65ea-7d60-45fa-b097-49b02152df8d,SL - McDonald's (New Cx - DD Funded) 6/26-6/30/25 ,2025-06-26,2025-07-01,2110005,McDonald's (16875-N RIDGEVILLE),USD,50,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-06-30,false,a0401340-107b-4f91-8d4f-c64765541eb1,SL - McDonald's (Lapsed Cx - DD Funded) 6/26-6/30/25,2025-06-26,2025-07-01,2110005,McDonald's (16875-N RIDGEVILLE),USD,46,7,5,136.53,16.15,-16.15,0.00,27.31,3.23,8.45,0,5,5
2025-07-01,false,a0401340-107b-4f91-8d4f-c64765541eb1,SL - McDonald's (Lapsed Cx - DD Funded) 6/26-6/30/25,2025-06-26,2025-07-01,2110005,McDonald's (16875-N RIDGEVILLE),USD,11,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-01,false,790e65ea-7d60-45fa-b097-49b02152df8d,SL - McDonald's (New Cx - DD Funded) 6/26-6/30/25 ,2025-06-26,2025-07-01,2110005,McDonald's (16875-N RIDGEVILLE),USD,36,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-03,false,8f9ec110-011c-4f51-95e9-8bd9a3178ec7,McDonald's Ad Campaign (GCM) 7/3-7/6/25,2025-07-03,2025-07-07,2110005,McDonald's (16875-N RIDGEVILLE),USD,17,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-04,false,8f9ec110-011c-4f51-95e9-8bd9a3178ec7,McDonald's Ad Campaign (GCM) 7/3-7/6/25,2025-07-03,2025-07-07,2110005,McDonald's (16875-N RIDGEVILLE),USD,35,4,1,33.20,3.00,0.00,0.00,33.20,3.00,11.07,0,0,1
2025-07-05,false,8f9ec110-011c-4f51-95e9-8bd9a3178ec7,McDonald's Ad Campaign (GCM) 7/3-7/6/25,2025-07-03,2025-07-07,2110005,McDonald's (16875-N RIDGEVILLE),USD,19,6,1,25.58,3.00,0.00,0.00,25.58,3.00,8.53,0,0,1
2025-07-06,false,8f9ec110-011c-4f51-95e9-8bd9a3178ec7,McDonald's Ad Campaign (GCM) 7/3-7/6/25,2025-07-03,2025-07-07,2110005,McDonald's (16875-N RIDGEVILLE),USD,26,3,2,58.14,6.00,0.00,0.00,29.07,3.00,9.69,0,0,2
2025-07-07,false,8f9ec110-011c-4f51-95e9-8bd9a3178ec7,McDonald's Ad Campaign (GCM) 7/3-7/6/25,2025-07-03,2025-07-07,2110005,McDonald's (16875-N RIDGEVILLE),USD,5,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2025-07-10,false,271ad31c-d777-4701-bf0e-f33e1b938d2f,McDonald's Ad Campaign (GCM) 7/10-7/13/25,2025-07-10,2025-07-14,2110005,McDonald's (16875-N RIDGEVILLE),USD,13,3,1,16.61,3.00,0.00,0.00,16.61,3.00,5.54,0,1,1
2025-07-11,false,271ad31c-d777-4701-bf0e-f33e1b938d2f,McDonald's Ad Campaign (GCM) 7/10-7/13/25,2025-07-10,2025-07-14,2110005,McDonald's (16875-N RIDGEVILLE),USD,18,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
